subscription_id,user_id,plan_type,status,event_effective_ts,mrr_amount,currency
902190,104869,annual,active,2025-09-11T00:06:40Z,79.99,USD
902191,106083,monthly,active,2025-10-28T00:22:54Z,9.99,USD
902191,106083,monthly,canceled,2026-01-15T00:22:54Z,9.99,USD
902192,105982,monthly,active,2025-10-15T23:31:52Z,9.99,USD
902193,101349,monthly,active,2026-01-21T17:14:28Z,9.99,USD
902194,100151,annual,active,2025-12-16T19:40:45Z,79.99,USD
902194,100151,annual,canceled,2026-03-22T19:40:45Z,79.99,USD
902195,100118,free_trial,trialing,2025-08-06T00:09:25Z,0.0,USD
902195,100118,free_trial,expired,2025-08-16 19:09:25,0.0,USD
902196,103267,annual,active,2025-07-31T22:55:18Z,79.99,USD
902197,105040,monthly,active,2026-01-22T01:01:32Z,9.99,USD
902198,104357,monthly,active,2025-11-25 17:19:33,9.99,USD
902198,104357,monthly,expired,2026-05-11T22:19:33Z,9.99,USD
902199,104903,free_trial,trialing,2026-01-14T04:22:59Z,0.0,USD
902199,104903,annual,active,2026-01-28T04:22:59Z,79.99,USD
902200,101631,monthly,active,2025-10-12 02:43:07,9.99,USD
902200,101631,monthly,canceled,2025-09-25T07:43:07Z,9.99,USD
902201,100353,monthly,active,2025-12-13 13:30:24,9.99,USD
902202,104049,monthly,active,2025-08-14T17:55:09Z,9.99,USD
902203,101521,annual,active,2025-07-03T01:26:09Z,79.99,USD
902203,101521,annual,canceled,2025-09-10T01:26:09Z,79.99,USD
902204,104721,monthly,active,2025-08-18T09:09:47Z,9.99,USD
902205,101556,monthly,active,2025-10-30T14:20:38Z,9.99,USD
902206,104601,free_trial,trialing,2025-09-01 06:52:00,0.0,USD
902206,104601,free_trial,expired,2025-09-08T11:52:00Z,0.0,USD
902207,105372,free_trial,trialing,2025-07-22T17:29:45Z,0.0,USD
902207,105372,monthly,active,2025-07-25 12:29:45,9.99,USD
902208,103585,monthly,active,2025-10-05 05:44:58,9.99,USD
902208,103585,monthly,canceled,2025-12-19T10:44:58Z,9.99,USD
902209,100318,free_trial,trialing,2025-08-04T19:40:44Z,0.0,USD
902209,100318,annual,active,2025-08-13T19:40:44Z,79.99,USD
902209,100318,annual,canceled,2025-11-16T19:40:44Z,79.99,USD
902210,101204,free_trial,trialing,2025-12-16T13:12:53Z,0.0,USD
902210,101204,monthly,active,2025-12-29T13:12:53Z,9.99,USD
902211,105966,monthly,active,2026-01-18T08:01:28Z,9.99,USD
902212,106650,free_trial,trialing,2025-09-29T08:56:22Z,0.0,USD
902213,102309,annual,active,2025-11-12T08:57:44Z,79.99,USD
902213,102309,annual,expired,2026-02-13 03:57:44,79.99,USD
902214,101016,monthly,active,2025-08-15T17:32:28Z,9.99,USD
902215,106660,free_trial,trialing,2025-10-26 20:26:46,0.0,USD
902215,106660,free_trial,expired,2025-11-08T01:26:46Z,0.0,USD
902216,100847,monthly,active,2026-01-19T23:58:49Z,9.99,USD
902217,106885,free_trial,trialing,2026-01-18T11:27:00Z,0.0,USD
902218,105008,monthly,active,2025-12-10T17:16:41Z,9.99,USD
902218,105008,monthly,canceled,2026-02-03T17:16:41Z,9.99,USD
902219,105993,annual,active,2025-12-15T21:45:46Z,79.99,GBP
902219,105993,annual,canceled,2026-04-11T21:45:46Z,79.99,USD
902220,105890,monthly,active,2025-12-05T22:26:16Z,9.99,USD
902221,102690,annual,active,2025-11-07T17:40:46Z,79.99,USD
902222,107036,monthly,active,2025-11-08T00:32:42Z,9.99,USD
902223,101663,free_trial,trialing,2025-09-21T03:09:10Z,0.0,USD
902223,101663,monthly,active,2025-10-01T03:09:10Z,9.99,USD
902223,101663,monthly,canceled,2026-01-28T03:09:10Z,9.99,USD
902224,101208,monthly,active,2025-12-28 22:36:58,9.99,USD
902225,100022,monthly,active,2025-07-06 19:33:57,9.99,USD
902226,103535,monthly,active,2026-01-13T08:07:03Z,9.99,USD
902227,103953,monthly,active,2025-11-10 15:33:04,9.99,USD
902227,103953,monthly,canceled,2026-03-06T20:33:04Z,9.99,USD
902228,107508,annual,active,2025-09-28T21:33:56Z,79.99,USD
902229,106932,free_trial,trialing,2025-10-14T23:30:19Z,0.0,USD
902229,106932,annual,active,2025-10-28T23:30:19Z,79.99,USD
902230,104903,annual,active,2025-09-19T18:45:25Z,79.99,USD
902231,102220,free_trial,trialing,2026-01-24T16:06:07Z,0.0,USD
902231,102220,monthly,active,2026-02-06 11:06:07,9.99,USD
902232,106149,monthly,active,2025-11-27T05:38:46Z,9.99,USD
902232,106149,monthly,canceled,2026-03-19T05:38:46Z,9.99,USD
902233,102985,free_trial,trialing,2025-11-01T00:56:43Z,0.0,USD
902233,102985,free_trial,expired,2025-11-12T00:56:43Z,0.0,USD
902234,107802,free_trial,trialing,2025-08-28 05:26:19,0.0,USD
902234,107802,monthly,active,2025-09-08T10:26:19Z,9.99,USD
902234,107802,monthly,canceled,2025-11-02T10:26:19Z,9.99,USD
902235,104225,monthly,active,2025-11-12T17:52:04Z,9.99,USD
902236,104148,free_trial,trialing,2025-12-11T00:02:02Z,0.0,USD
902236,104148,free_trial,expired,2025-12-19T00:02:02Z,0.0,USD
902237,100470,monthly,active,2025-10-21T04:22:19Z,9.99,USD
902238,104674,monthly,active,2025-08-03T01:30:18Z,9.99,USD
902239,104413,annual,active,2025-10-21T08:31:04Z,79.99,USD
902239,104413,annual,canceled,2025-11-30T08:31:04Z,79.99,USD
902240,107780,free_trial,trialing,2025-08-17 01:43:18,0.0,USD
902240,107780,annual,active,2025-08-24T06:43:18Z,79.99,USD
902241,106492,monthly,active,2025-12-25T22:46:20Z,9.99,USD
902242,103396,free_trial,trialing,2026-01-02T03:41:43Z,0.0,USD
902242,103396,annual,active,2026-01-10T03:41:43Z,79.99,USD
902243,344276,annual,active,2025-09-19T09:29:19Z,79.99,USD
902243,344276,annual,canceled,2025-11-03T09:29:19Z,79.99,USD
902244,104809,free_trial,trialing,2026-02-10T01:47:03Z,0.0,USD
902244,104809,free_trial,expired,2026-02-19T01:47:03Z,0.0,USD
902245,106192,monthly,active,2026-01-02T00:26:37Z,9.99,USD
902246,103759,monthly,active,2026-01-19T20:06:20Z,9.99,USD
902246,103759,monthly,canceled,2026-04-26T20:06:20Z,9.99,USD
902247,104936,free_trial,trialing,2025-09-06T06:01:31Z,0.0,USD
902247,104936,annual,active,2025-09-13T06:01:31Z,79.99,USD
902247,104936,annual,canceled,2025-10-29T06:01:31Z,79.99,USD
902248,107357,monthly,active,2026-01-14T02:23:53Z,9.99,USD
902248,107357,monthly,canceled,2026-05-29T02:23:53Z,9.99,USD
902249,100237,annual,active,2025-10-15T20:44:53Z,79.99,USD
902250,102180,free_trial,trialing,2025-10-18T15:37:35Z,0.0,USD
902250,102180,annual,active,2025-10-24T15:37:35Z,79.99,USD
902250,102180,annual,canceled,2026-01-31T15:37:35Z,79.99,USD
902251,100027,monthly,active,2025-08-14T16:37:47Z,9.99,USD
902252,102485,monthly,active,2025-08-20T00:27:59Z,9.99,USD
902253,107530,monthly,active,2025-12-10T19:49:28Z,9.99,USD
902254,102409,monthly,active,2025-07-04T11:22:45Z,9.99,USD
902255,106130,free_trial,trialing,2025-08-19T01:46:42Z,0.0,USD
902255,106130,free_trial,expired,2025-08-31T01:46:42Z,0.0,USD
902256,105394,annual,active,2026-01-04T23:31:15Z,79.99,USD
902257,107589,monthly,active,2025-11-11T18:32:12Z,9.99,USD
902258,103131,monthly,active,2025-08-05T14:52:50Z,9.99,USD
902258,103131,monthly,canceled,2025-10-27T14:52:50Z,9.99,USD
902259,104202,monthly,active,2025-11-04T02:19:44Z,9.99,USD
902260,101427,monthly,active,2026-01-20T21:00:23Z,9.99,USD
902261,104314,monthly,active,2025-07-17T01:52:52Z,9.99,USD
902262,105867,free_trial,trialing,2025-10-07T21:15:48Z,0.0,USD
902262,105867,monthly,active,2025-10-21T21:15:48Z,9.99,USD
902263,107011,monthly,active,2025-09-03T13:18:54Z,9.99,USD
902263,107011,monthly,canceled,2025-11-10 08:18:54,9.99,USD
902264,105028,annual,active,2025-07-17T20:43:23Z,79.99,USD
902265,102411,monthly,active,2025-11-03 03:41:06,9.99,USD
902265,102411,monthly,expired,2026-04-21T08:41:06Z,9.99,USD
902266,105596,annual,active,2026-02-14T15:22:35Z,79.99,USD
902266,105596,annual,canceled,2026-03-13T15:22:35Z,79.99,USD
902267,103985,monthly,active,2025-09-10 00:53:36,9.99,USD
902267,103985,monthly,canceled,2025-12-29T05:53:36Z,9.99,USD
902268,104341,annual,active,2025-09-29T15:18:34Z,79.99,USD
902268,104341,annual,canceled,2026-01-21T15:18:34Z,79.99,USD
902269,107848,annual,active,2025-09-09T22:59:15Z,79.99,USD
902270,107619,monthly,active,2025-08-02T19:40:36Z,9.99,USD
902271,100205,annual,active,2025-12-28T13:11:50Z,79.99,USD
902271,100205,annual,canceled,2026-02-23 08:11:50,79.99,USD
902272,105572,annual,active,2025-11-13T15:47:34Z,79.99,USD
902273,102569,free_trial,trialing,2025-09-02 07:53:54,0.0,USD
902273,102569,monthly,active,2025-09-08T12:53:54Z,9.99,USD
902273,102569,monthly,canceled,2025-11-05 07:53:54,9.99,USD
902274,107470,free_trial,trialing,2025-08-25T22:10:39Z,0.0,USD
902274,107470,free_trial,expired,2025-09-04T22:10:39Z,0.0,USD
902275,105199,monthly,active,2025-08-30T18:19:53Z,9.99,USD
902276,101288,annual,active,2025-11-15T09:37:22Z,79.99,USD
902277,100374,free_trial,trialing,2025-07-24 23:54:09,0.0,USD
902277,100374,monthly,active,2025-07-28T04:54:09Z,9.99,USD
902278,105121,annual,active,2026-01-06 10:09:41,79.99,USD
902278,105121,annual,canceled,2026-05-24 10:09:41,79.99,USD
902279,107671,annual,active,2025-09-21T18:08:18Z,79.99,USD
902280,102394,free_trial,trialing,2025-12-07 04:37:53,0.0,USD
902280,102394,monthly,active,2025-12-19T09:37:53Z,9.99,USD
902281,105147,monthly,active,2025-10-04 21:58:29,9.99,USD
902282,107289,monthly,active,2025-10-26T06:55:31Z,9.99,USD
902283,101948,monthly,active,2026-01-15T19:16:36Z,9.99,USD
902284,103942,free_trial,trialing,2025-07-25 03:19:43,0.0,USD
902284,103942,free_trial,expired,2025-08-04T08:19:43Z,0.0,USD
902285,102679,free_trial,trialing,2025-09-02T13:07:36Z,0.0,USD
902285,102679,free_trial,expired,2025-09-09T13:07:36Z,0.0,USD
902286,100028,monthly,active,2026-01-05T05:14:43Z,9.99,USD
902286,100028,monthly,expired,2026-07-17T05:14:43Z,9.99,USD
902287,102114,free_trial,trialing,2025-12-05T16:23:36Z,0.0,USD
902287,102114,free_trial,expired,2025-12-16T16:23:36Z,0.0,USD
902288,106141,free_trial,trialing,2025-08-23T06:09:32Z,0.0,USD
902288,106141,free_trial,expired,2025-09-03T06:09:32Z,0.0,USD
902289,100070,monthly,active,2025-12-01T03:40:23Z,9.99,USD
902290,102328,annual,active,2025-10-15 13:41:19,79.99,USD
902291,105212,free_trial,trialing,2025-10-21T11:12:36Z,0.0,USD
902292,101760,free_trial,trialing,2025-07-20 12:11:11,0.0,USD
902293,105591,free_trial,trialing,2025-08-03T04:04:11Z,0.0,USD
902293,105591,free_trial,expired,2025-08-16 23:04:11,0.0,USD
902294,106775,monthly,active,2025-11-01T01:20:13Z,9.99,USD
902295,105698,annual,active,2025-07-10T22:54:02Z,79.99,USD
902296,102518,free_trial,trialing,2025-10-16 23:32:30,0.0,USD
902296,102518,annual,active,2025-10-25 23:32:30,79.99,USD
902297,107008,monthly,active,2025-11-05T23:30:26Z,9.99,USD
902297,107008,monthly,canceled,2025-11-21T23:30:26Z,9.99,USD
902298,102069,annual,active,2026-01-08T03:16:52Z,79.99,USD
902299,101512,free_trial,trialing,2025-11-13T21:33:09Z,0.0,USD
902299,101512,annual,active,2025-11-21T21:33:09Z,79.99,USD
902299,101512,annual,canceled,2026-03-01T21:33:09Z,79.99,USD
902300,105511,monthly,active,2025-12-23T22:52:46Z,9.99,USD
902301,102555,free_trial,trialing,2025-10-06T01:30:20Z,0.0,USD
902301,102555,free_trial,expired,2025-09-20T01:30:20Z,0.0,USD
902302,105965,monthly,active,2026-01-24T12:53:17Z,9.99,USD
902302,105965,monthly,canceled,2026-03-20 07:53:17,9.99,USD
902303,105256,monthly,active,2025-08-20T15:47:26Z,9.99,USD
902304,101746,free_trial,trialing,2025-11-30T06:07:22Z,0.0,USD
902305,104409,free_trial,trialing,2025-07-05 08:12:33,0.0,USD
902305,104409,annual,active,2025-07-15 08:12:33,79.99,USD
902305,104409,annual,canceled,2025-09-09T13:12:33Z,79.99,USD
902306,101160,annual,active,2026-01-14T05:55:47Z,79.99,USD
902307,100243,monthly,active,2025-11-08T14:47:28Z,9.99,USD
902308,105837,free_trial,trialing,2025-12-13T17:03:57Z,0.0,USD
902308,105837,free_trial,expired,2025-12-21T17:03:57Z,0.0,USD
902309,100176,free_trial,trialing,2025-10-28 03:22:28,0.0,USD
902309,100176,monthly,active,2025-11-02T08:22:28Z,9.99,USD
902309,100176,monthly,canceled,2026-01-27T08:22:28Z,9.99,USD
902310,103687,free_trial,trialing,2025-07-16 13:15:32,0.0,USD
902310,103687,monthly,active,2025-07-30T18:15:32Z,9.99,USD
902311,105735,free_trial,trialing,2025-10-06 23:21:24,0.0,USD
902312,103595,annual,active,2025-10-09T19:39:07Z,79.99,USD
902313,100539,monthly,active,2026-01-22T16:14:57Z,9.99,USD
902313,100539,monthly,canceled,2026-03-25 11:14:57,9.99,USD
902314,101269,monthly,active,2025-12-11T05:01:23Z,9.99,USD
902315,101786,annual,active,2026-02-03T02:22:51Z,79.99,USD
902316,367745,monthly,active,2025-10-24T04:14:19Z,9.99,USD
902317,104381,monthly,active,2025-11-28 17:59:53,9.99,USD
902317,104381,monthly,canceled,2026-02-15T22:59:53Z,9.99,USD
902318,107513,monthly,active,2025-11-27 12:05:29,9.99,USD
902319,101923,free_trial,trialing,2025-07-14T12:37:19Z,0.0,USD
902319,101923,free_trial,expired,2025-07-23T12:37:19Z,0.0,USD
902320,107504,monthly,active,2026-01-24T04:16:34Z,9.99,USD
902321,100790,free_trial,trialing,2025-08-01T21:40:10Z,0.0,USD
902321,100790,free_trial,expired,2025-08-15 16:40:10,0.0,USD
902322,104221,monthly,active,2025-11-01T01:45:33Z,9.99,USD
902322,104221,monthly,canceled,2026-01-25T01:45:33Z,9.99,USD
902323,104857,free_trial,trialing,2025-08-19T19:44:07Z,0.0,USD
902324,103069,free_trial,trialing,2026-01-28T22:39:03Z,0.0,USD
902325,105111,monthly,active,2025-11-12 15:57:22,9.99,USD
902325,105111,monthly,canceled,2026-04-09T20:57:22Z,9.99,USD
902326,100485,monthly,active,2025-12-12T00:06:34Z,9.99,USD
902327,100607,monthly,active,2025-12-29T08:20:43Z,9.99,USD
902327,100607,monthly,canceled,2026-05-11T08:20:43Z,9.99,USD
902328,107101,monthly,active,2026-02-06T00:33:02Z,9.99,USD
902329,106058,free_trial,trialing,2025-12-04T10:28:00Z,0.0,USD
902329,106058,free_trial,expired,2025-12-11 05:28:00,0.0,USD
902330,100863,monthly,active,2025-10-19T09:48:16Z,9.99,USD
902330,100863,monthly,canceled,2026-01-08T09:48:16Z,9.99,USD
902331,107242,annual,active,2025-10-01T06:35:01Z,79.99,USD
902332,106905,annual,active,2026-01-10T11:47:49Z,79.99,USD
902332,106905,annual,expired,2026-02-15T11:47:49Z,79.99,USD
902333,101718,free_trial,trialing,2025-11-04T19:15:37Z,0.0,USD
902333,101718,annual,active,2025-11-17T19:15:37Z,79.99,USD
902334,101540,annual,active,2025-08-20T05:37:01Z,79.99,USD
902334,101540,annual,canceled,2025-10-06T05:37:01Z,79.99,USD
902335,106847,free_trial,trialing,2025-07-17T22:57:46Z,0.0,USD
902336,101381,annual,active,2025-12-30T01:06:44Z,79.99,USD
902337,102754,monthly,active,2025-08-26T13:36:37Z,9.99,USD
902338,105540,monthly,active,2025-07-03T05:10:03Z,9.99,GBP
902338,105540,monthly,canceled,2025-11-20T05:10:03Z,9.99,USD
902339,107426,free_trial,trialing,2025-10-15 15:58:43,0.0,USD
902339,107426,free_trial,expired,2025-10-26T20:58:43Z,0.0,USD
902340,103387,annual,active,2025-10-30T03:09:18Z,79.99,USD
902341,100558,annual,active,2025-09-01 13:29:57,79.99,USD
902341,100558,annual,canceled,2026-01-07T18:29:57Z,79.99,USD
902342,104674,monthly,active,2025-11-21T02:15:23Z,9.99,USD
902342,104674,monthly,canceled,2026-02-18T02:15:23Z,9.99,USD
902343,107032,monthly,active,2025-09-28T11:57:37Z,9.99,USD
902344,317194,free_trial,trialing,2025-12-20T02:42:09Z,0.0,USD
902344,317194,free_trial,expired,2025-12-30 21:42:09,0.0,USD
902345,107280,monthly,active,2026-01-02T23:13:43Z,9.99,USD
902346,107906,free_trial,trialing,2026-02-09T15:13:54Z,0.0,USD
902346,107906,annual,active,2026-02-18T15:13:54Z,79.99,USD
902346,107906,annual,canceled,2026-05-20T15:13:54Z,79.99,USD
902347,107421,monthly,active,2026-02-18T22:28:21Z,9.99,USD
902347,107421,monthly,canceled,2026-04-11T22:28:21Z,9.99,USD
902348,104105,monthly,active,2025-10-25T07:49:18Z,9.99,USD
902349,103429,free_trial,trialing,2025-12-15T20:35:16Z,0.0,USD
902349,103429,annual,active,2025-12-29 15:35:16,79.99,USD
902350,101594,monthly,active,2025-12-20T11:16:11Z,9.99,USD
902351,105139,annual,active,2026-02-01T07:13:56Z,79.99,USD
902352,107270,free_trial,trialing,2025-11-29T02:22:47Z,0.0,USD
902352,107270,free_trial,expired,2025-12-11T02:22:47Z,0.0,USD
902353,100847,annual,active,2025-09-30T04:48:02Z,79.99,USD
902354,104781,monthly,active,2025-09-18T08:41:57Z,9.99,USD
902355,104874,annual,active,2026-01-22 18:15:55,79.99,USD
902356,106069,free_trial,trialing,2025-07-23T15:40:39Z,0.0,USD
902356,106069,free_trial,expired,2025-08-01 10:40:39,0.0,USD
902357,100935,monthly,active,2025-09-20 14:41:35,9.99,USD
902357,100935,monthly,expired,2025-12-05T19:41:35Z,9.99,USD
902358,100795,free_trial,trialing,2025-07-05T05:28:51Z,0.0,USD
902358,100795,free_trial,expired,2025-07-14T05:28:51Z,0.0,USD
902359,104625,free_trial,trialing,2025-08-20T16:04:28Z,0.0,USD
902359,104625,free_trial,expired,2025-09-01T16:04:28Z,0.0,USD
902360,106866,annual,active,2026-01-06T15:12:03Z,79.99,USD
902361,101988,annual,active,2025-12-05T16:53:54Z,79.99,USD
902361,101988,annual,expired,2025-11-29T16:53:54Z,79.99,USD
902362,102513,monthly,active,2025-08-11T18:38:59Z,9.99,USD
902363,104376,monthly,active,2025-12-26T15:03:44Z,9.99,USD
902364,100069,annual,active,2025-10-16T07:36:29Z,79.99,USD
902365,102938,monthly,active,2025-07-05T12:29:17Z,9.99,USD
902365,102938,monthly,canceled,2025-08-06 07:29:17,9.99,USD
902366,105384,monthly,active,2026-02-02T19:32:14Z,9.99,USD
902366,105384,monthly,canceled,2026-04-01T19:32:14Z,9.99,USD
902367,101021,free_trial,trialing,2025-11-07T12:36:24Z,0.0,USD
902367,101021,monthly,active,2025-11-10 07:36:24,9.99,USD
902368,105537,free_trial,trialing,2025-10-23T15:46:22Z,0.0,USD
902368,105537,free_trial,expired,2025-11-05T15:46:22Z,0.0,USD
902369,101544,annual,active,2025-08-23T14:05:22Z,79.99,USD
902370,103324,monthly,active,2025-09-15T23:42:54Z,9.99,USD
902371,103372,monthly,active,2025-07-22T00:54:46Z,9.99,USD
902371,103372,monthly,canceled,2025-10-29T00:54:46Z,9.99,USD
902372,105376,free_trial,trialing,2025-09-01T20:41:17Z,0.0,USD
902372,105376,annual,active,2025-09-06T20:41:17Z,79.99,USD
902372,105376,annual,canceled,2025-12-25T20:41:17Z,79.99,USD
902373,107270,monthly,active,2026-01-16T09:35:59Z,9.99,USD
902374,101612,annual,active,2025-07-07 07:51:12,79.99,USD
902375,107777,monthly,active,2025-12-31T19:51:30Z,9.99,USD
902375,107777,monthly,canceled,2026-03-09 14:51:30,9.99,USD
902376,105228,free_trial,trialing,2025-10-05T03:59:54Z,0.0,USD
902376,105228,free_trial,expired,2025-10-18T03:59:54Z,0.0,USD
902377,103869,monthly,active,2026-02-05T16:02:30Z,9.99,USD
902378,100723,annual,active,2025-09-09T06:55:10Z,79.99,USD
902379,105489,monthly,active,2025-10-29T06:45:55Z,9.99,USD
902379,105489,monthly,canceled,2025-11-29T06:45:55Z,9.99,USD
902380,101996,monthly,active,2025-11-09T20:37:05Z,9.99,USD
902381,101119,annual,active,2025-12-20T00:40:43Z,79.99,USD
902382,100842,monthly,active,2025-07-03 02:53:32,9.99,USD
902383,103816,free_trial,trialing,2025-12-08T14:23:28Z,0.0,USD
902383,103816,monthly,active,2025-12-14T14:23:28Z,9.99,USD
902384,102786,annual,active,2025-07-14T16:53:29Z,79.99,USD
902384,102786,annual,canceled,2025-06-25T16:53:29Z,79.99,USD
902385,105605,monthly,active,2025-07-11T21:10:32Z,9.99,USD
902385,105605,monthly,canceled,2025-11-16T21:10:32Z,9.99,USD
902386,101115,free_trial,trialing,2026-01-21T13:37:38Z,0.0,USD
902386,101115,monthly,active,2026-01-24 08:37:38,9.99,USD
902387,104052,annual,active,2025-12-12T21:30:37Z,79.99,USD
902387,104052,annual,canceled,2026-03-18T21:30:37Z,79.99,USD
902388,107100,monthly,active,2025-10-31T06:10:08Z,9.99,USD
902388,107100,monthly,canceled,2026-03-14T06:10:08Z,9.99,USD
902389,104887,monthly,active,2026-01-16T09:24:25Z,9.99,USD
902390,106701,free_trial,trialing,2025-08-19T22:25:49Z,0.0,USD
902390,106701,annual,active,2025-08-22T22:25:49Z,79.99,USD
902390,106701,annual,canceled,2025-10-24T22:25:49Z,79.99,USD
902391,107893,monthly,active,2025-09-02 06:58:22,9.99,USD
902391,107893,monthly,expired,2026-02-27T11:58:22Z,9.99,USD
902392,106852,monthly,active,2025-09-23T21:32:49Z,9.99,USD
902393,101878,free_trial,trialing,2025-09-15 12:39:38,0.0,USD
902393,101878,annual,active,2025-09-21T17:39:38Z,79.99,USD
902393,101878,annual,canceled,2025-12-28T17:39:38Z,79.99,EUR
902394,103242,monthly,active,2025-11-07T08:47:44Z,9.99,USD
902395,105433,monthly,active,2025-11-01T00:41:45Z,9.99,USD
902396,107517,free_trial,trialing,2025-10-19T22:06:35Z,0.0,USD
902397,103418,free_trial,trialing,2025-10-08T04:37:51Z,0.0,USD
902397,103418,monthly,active,2025-10-18T04:37:51Z,9.99,USD
902397,103418,monthly,canceled,2026-02-12 23:37:51,9.99,USD
902398,103670,free_trial,trialing,2025-08-05T19:16:26Z,0.0,USD
902398,103670,monthly,active,2025-08-14T19:16:26Z,9.99,USD
902399,100770,annual,active,2025-10-31 09:00:37,79.99,USD
902399,100770,annual,canceled,2025-12-04T14:00:37Z,79.99,USD
902400,101161,annual,active,2025-11-21T08:26:29Z,79.99,USD
902401,103706,free_trial,trialing,2025-10-20T01:12:30Z,0.0,USD
902402,103033,annual,active,2025-07-24T01:39:16Z,79.99,USD
902402,103033,annual,expired,2025-08-18T01:39:16Z,79.99,USD
902403,107268,monthly,active,2025-12-16 01:39:56,9.99,USD
902404,104845,monthly,active,2025-07-03 07:39:20,9.99,USD
902405,100748,annual,active,2025-07-07T16:56:56Z,79.99,USD
902406,106547,free_trial,trialing,2025-07-04T19:09:43Z,0.0,USD
902406,106547,free_trial,expired,2025-07-12T19:09:43Z,0.0,USD
902407,101759,free_trial,trialing,2025-08-20T15:03:38Z,0.0,USD
902408,106250,free_trial,trialing,2025-12-14T13:05:14Z,0.0,USD
902408,106250,free_trial,expired,2025-12-21T13:05:14Z,0.0,USD
902409,102895,free_trial,trialing,2026-01-20T20:58:10Z,0.0,USD
902409,102895,free_trial,expired,2026-02-01T20:58:10Z,0.0,USD
902410,100079,annual,active,2026-02-08T07:22:18Z,79.99,USD
902411,103844,monthly,active,2026-02-18T02:34:24Z,9.99,USD
902412,104542,monthly,active,2026-02-08T10:51:09Z,9.99,USD
902413,107942,annual,active,2025-08-26 13:26:49,79.99,USD
902414,106065,free_trial,trialing,2025-11-14T06:39:20Z,0.0,USD
902414,106065,free_trial,expired,2025-11-25 01:39:20,0.0,USD
902415,107238,monthly,active,2025-07-09T22:36:14Z,9.99,USD
902416,107816,monthly,active,2025-08-10T15:38:15Z,9.99,USD
902417,101968,monthly,active,2025-10-14T20:55:41Z,9.99,USD
902418,106265,monthly,active,2025-08-12T00:20:53Z,9.99,USD
902419,103319,monthly,active,2025-08-08T07:09:22Z,9.99,USD
902419,103319,monthly,canceled,2025-11-24T07:09:22Z,9.99,USD
902420,100847,monthly,active,2025-09-26T02:07:11Z,9.99,USD
902421,100284,monthly,active,2025-12-14T16:15:56Z,9.99,USD
902422,101645,free_trial,trialing,2025-10-27T13:31:44Z,0.0,USD
902423,102807,free_trial,trialing,2025-07-26T20:56:56Z,0.0,USD
902423,102807,free_trial,expired,2025-08-08T20:56:56Z,0.0,USD
902424,107074,monthly,active,2025-10-09T16:28:54Z,9.99,USD
902425,103259,free_trial,trialing,2025-10-23T20:54:03Z,0.0,USD
902425,103259,monthly,active,2025-11-03T20:54:03Z,9.99,USD
902425,103259,monthly,canceled,2026-01-13 15:54:03,9.99,USD
902426,105512,monthly,active,2025-07-07T11:28:21Z,9.99,USD
902426,105512,monthly,canceled,2025-11-08T11:28:21Z,9.99,USD
902427,107166,monthly,active,2025-09-29T15:03:07Z,9.99,USD
902428,103169,free_trial,trialing,2025-10-14T18:53:07Z,0.0,USD
902428,103169,free_trial,expired,2025-10-22T18:53:07Z,0.0,USD
902429,106301,monthly,active,2025-07-18T06:40:34Z,9.99,USD
902430,104295,free_trial,trialing,2025-07-06T23:20:07Z,0.0,USD
902430,104295,free_trial,expired,2025-07-19T23:20:07Z,0.0,USD
902431,103833,free_trial,trialing,2026-01-07 13:22:43,0.0,USD
902431,103833,annual,active,2026-01-13T18:22:43Z,79.99,USD
902432,106167,free_trial,trialing,2026-01-02T04:20:27Z,0.0,USD
902432,106167,annual,active,2026-01-08T04:20:27Z,79.99,USD
902433,104046,free_trial,trialing,2025-12-25T23:35:46Z,0.0,USD
902434,105671,annual,active,2026-01-24T16:54:09Z,79.99,USD
902435,103584,monthly,active,2025-11-11 09:41:54,9.99,USD
902435,103584,monthly,canceled,2026-03-17T14:41:54Z,9.99,USD
902436,103727,free_trial,trialing,2025-10-04T23:04:36Z,0.0,USD
902436,103727,annual,active,2025-10-11T23:04:36Z,79.99,USD
902437,106804,free_trial,trialing,2025-09-23T05:19:50Z,0.0,USD
902438,106931,annual,active,2025-08-09T23:42:01Z,79.99,USD
902438,106931,annual,canceled,2025-08-30T23:42:01Z,79.99,USD
902439,104601,monthly,active,2026-01-12T00:41:12Z,9.99,USD
902440,106955,monthly,active,2025-11-02T21:41:08Z,9.99,USD
902440,106955,monthly,canceled,2026-01-27T21:41:08Z,9.99,USD
902441,107370,annual,active,2025-08-26T20:14:51Z,79.99,USD
902441,107370,annual,canceled,2025-10-09 15:14:51,79.99,USD
902442,101345,monthly,active,2026-01-26T04:13:14Z,9.99,USD
902443,106348,free_trial,trialing,2026-01-02T01:20:31Z,0.0,USD
902444,100581,monthly,active,2025-07-20 11:55:21,9.99,USD
902445,101394,monthly,active,2026-02-11 20:54:36,9.99,USD
902445,101394,monthly,canceled,2026-06-01T01:54:36Z,9.99,USD
902446,105820,annual,active,2026-02-16T23:43:00Z,79.99,USD
902447,103848,annual,active,2025-07-27T09:47:21Z,79.99,USD
902447,103848,annual,expired,2025-12-12T09:47:21Z,79.99,USD
902448,100791,monthly,active,2026-02-04T12:47:16Z,9.99,USD
902449,103240,monthly,active,2025-10-31 06:19:15,9.99,USD
