asset_id,title,asset_type,sport,home_school,away_school,scheduled_start_ts,duration_seconds
500625,Eastside vs Lincoln Basketball,VOD,BASKETBALL,Eastside,Lincoln,2026-02-03T20:50:21Z,7200
500670,Millbrook vs Pinecrest Wrestling,LIVE,WRESTLING,Millbrook,Pinecrest,2025-09-12T22:03:29Z,8163
500575,Fairfield vs Stonewall Football,LIVE,football,Fairfield,Stonewall,2025-10-06T05:04:46Z,6076
500770,Lakeview vs Clearwater Baseball,VOD,BASEBALL,Lakeview,Clearwater,2026-01-15T01:13:20Z,8716
500391,Ridgeview vs Bayshore Volleyball,LIVE,VOLLEYBALL,Ridgeview,Bayshore,2025-12-27T01:10:16Z,8850
500109,Northgate vs Lincoln Baseball,LIVE,BASEBALL,Northgate,Lincoln,2025-11-28T12:43:36Z,9482
500213,Brookfield vs Oakwood Softball,LIVE,SOFTBALL,Brookfield,Oakwood,2025-10-25T02:08:24Z,7919
500241,Hillcrest vs Westlake Soccer,LIVE,SOCCER,Hillcrest,Westlake,2025-11-22T09:25:09Z,9225
500683,Elmhurst vs Westlake Lacrosse,LIVE,LACROSSE,Elmhurst,Westlake,2025-10-02T01:09:33Z,5780
500046,Ridgeview vs Central Volleyball,VOD,VOLLEYBALL,Ridgeview,Central,2026-01-24T17:10:48Z,9067
500156,Hillcrest vs Pinecrest Soccer,VOD,SOCCER,Hillcrest,Pinecrest,2025-09-08T08:24:46Z,8547
500528,Riverside vs Greenwood Wrestling (Replay),VOD,WRESTLING,Riverside,Greenwood,2025-10-13T14:01:20Z,8401
500717,Pinecrest vs Lakeview Football,VOD,FB,Pinecrest,Lakeview,2025-12-25T01:55:31Z,8281
500756,Ridgeview vs Jefferson Volleyball,VOD,VOLLEYBALL,Ridgeview,Jefferson,2026-02-13T11:29:52Z,8962
500600,Central vs Hillcrest Football,LIVE,FOOTBALL,Central,Hillcrest,2025-12-20T04:02:34Z,8012
500516,Jefferson vs Dunmore Basketball,LIVE,BASKETBALL,Jefferson,Dunmore,2025-12-06T00:15:38Z,8225
500363,Jefferson vs Oakwood Softball,VOD,SOFTBALL,Jefferson,Oakwood,2025-11-20T10:12:58Z,9316
500283,Ridgeview vs Central Soccer,VOD,SOCCER,Ridgeview,Central,2025-12-12T23:09:53Z,5915
500322,Brookfield vs Fairfield Volleyball,LIVE,VOLLEYBALL,Brookfield,Fairfield,2025-11-11T12:54:35Z,5789
500665,Lincoln vs Riverside Softball,VOD,SOFTBALL,Lincoln,Riverside,2025-12-17T17:46:58Z,7963
500289,Westlake vs Dunmore Wrestling,LIVE,Wrestling,Westlake,Dunmore,2025-09-25T09:07:12Z,8281
500148,Jefferson vs Clearwater Lacrosse,VOD,LACROSSE,Jefferson,Clearwater,2025-11-28T23:28:54Z,8325
500313,Brookfield vs Northgate Football,LIVE,FOOTBALL,Brookfield,Northgate,2025-12-01T00:28:01Z,7785
500120,Clearwater vs Elmhurst Hockey,VOD,HOCKEY,Clearwater,Elmhurst,2025-11-25T18:53:26Z,8977
500281,Westlake vs Bayshore Track,VOD,Track,Westlake,Bayshore,2025-11-10T04:38:52Z,7287
500830,Eastside vs Clearwater Lacrosse,VOD,LACROSSE,Eastside,Clearwater,2025-11-04T20:51:38Z,8875
500346,Ridgeview vs Brookfield Wrestling,LIVE,WRESTLING,Ridgeview,Brookfield,2025-10-03T16:54:56Z,5563
500784,Stonewall vs Bayshore Soccer,LIVE,SOCCER,Stonewall,Bayshore,2025-11-02T12:58:14Z,8358
500124,Jefferson vs Lincoln Baseball,LIVE,BASEBALL,Jefferson,Lincoln,2026-01-30T10:30:27Z,5524
500748,Millbrook vs Elmhurst Soccer,LIVE,SOCCER,Millbrook,Elmhurst,2025-09-03T08:33:24Z,8374
500330,Lincoln vs Ashford Track,LIVE,TRACK,Lincoln,Ashford,2026-02-24T16:35:14Z,8680
500597,Greenwood vs Lakeview Soccer,LIVE,SOCCER,Greenwood,Lakeview,2026-02-14T22:59:59Z,7504
500680,Riverside vs Ridgeview Hockey,VOD,HOCKEY,Riverside,Ridgeview,2026-02-21T12:07:59Z,9152
500838,Eastside vs Westlake Soccer,LIVE,SOCCER,Eastside,Westlake,2026-02-09T04:05:27Z,8215
500133,Clearwater vs Ashford Softball,VOD,SOFTBALL,Clearwater,Ashford,2026-01-10T23:23:18Z,9428
500546,Eastside vs Summit Basketball,LIVE,BASKETBALL,Eastside,Summit,2026-02-04T20:34:56Z,0
500257,Hillcrest vs Central Track,LIVE,TRACK,Hillcrest,Central,2025-11-25T17:44:00Z,9512
500255,Oakwood vs Elmhurst Baseball,LIVE,BASEBALL,Oakwood,Elmhurst,2025-12-12T07:40:13Z,9209
500829,Hillcrest vs Riverside Football,LIVE,FOOTBALL,Hillcrest,Riverside,2025-12-20T17:32:01Z,5607
500543,Summit vs Hillcrest Soccer,VOD,SOCCER,Summit,Hillcrest,2026-01-13T19:37:37Z,8916
500236,Millbrook vs Lakeview Basketball,VOD,BASKETBALL,Millbrook,Lakeview,2025-12-26T06:31:17Z,9468
500643,Brookfield vs Greenwood Soccer,VOD,Soccer,Brookfield,Greenwood,2025-11-23T07:50:01Z,8805
500593,Stonewall vs Greenwood Volleyball,LIVE,VB,Stonewall,Greenwood,2025-11-10T01:45:59Z,9078
500275,Lincoln vs Oakwood Softball,VOD,SOFTBALL,Lincoln,Oakwood,2025-10-09T08:19:11Z,5928
500781,Greenwood vs Clearwater Football,LIVE,FOOTBALL,Greenwood,Clearwater,2026-01-29T15:48:40Z,5875
500367,Stonewall vs Kingsport Softball,VOD,SOFTBALL,Stonewall,Kingsport,2025-12-15T11:14:11Z,-1
500369,Ridgeview vs Fairfield Lacrosse,LIVE,LACROSSE,Ridgeview,Fairfield,2025-10-05T14:35:28Z,9183
500160,Lakeview vs Summit Football,VOD,FOOTBALL,Lakeview,Summit,2026-02-25T10:25:30Z,8092
500795,Pinecrest vs Greenwood Basketball,VOD,BBALL,Pinecrest,Greenwood,2025-11-01T04:00:29Z,8809
500331,Lakeview vs Dunmore Hockey,LIVE,HOCKEY,Lakeview,Dunmore,2025-09-03T20:48:33Z,7597
500754,Clearwater vs Dunmore Football,VOD,FOOTBALL,Clearwater,Dunmore,2025-11-20T15:55:02Z,7257
500532,Kingsport vs Oakwood Softball,VOD,SOFTBALL,Kingsport,Oakwood,2025-09-07T23:49:14Z,7241
500590,Central vs Westlake Basketball,VOD,BASKETBALL,Central,Westlake,2026-01-13T05:22:25Z,8140
500583,Hillcrest vs Millbrook Soccer,LIVE,SOCCER,Hillcrest,Millbrook,2025-11-08T21:28:57Z,6420
500151,Pinecrest vs Lakeview Track,VOD,TRACK,Pinecrest,Lakeview,2025-10-16T16:54:38Z,7713
500005,Eastside vs Summit Basketball,VOD,BASKETBALL,Eastside,Summit,2025-09-08T22:11:54Z,9228
500172,Summit vs Kingsport Volleyball,LIVE,VOLLEYBALL,Summit,Kingsport,2025-10-09T08:11:13Z,8582
500402,Ashford vs Clearwater Track,LIVE,TRACK,Ashford,Clearwater,2025-09-29T21:54:09Z,7769
500357,Riverside vs Elmhurst Volleyball,LIVE,VB,Riverside,Elmhurst,2026-01-08T20:38:54Z,7888
500484,Bayshore vs Stonewall Hockey,VOD,HOCKEY,Bayshore,Stonewall,2025-10-29T04:09:49Z,8112
500571,Ashford vs Greenwood Softball,VOD,SOFTBALL,Ashford,Greenwood,2025-09-11T09:20:41Z,7015
500764,Millbrook vs Greenwood Soccer,VOD,SOCCER,Millbrook,Greenwood,2025-12-05T03:56:09Z,9049
500766,Dunmore vs Oakwood Softball,VOD,SOFTBALL,Dunmore,Oakwood,2025-11-29T13:32:50Z,5580
500342,Lincoln vs Pinecrest Baseball,LIVE,BASEBALL,Lincoln,Pinecrest,2026-01-12T14:25:23Z,8491
500319,Kingsport vs Fairfield Baseball,VOD,BASEBALL,Kingsport,Fairfield,2025-09-02T23:28:22Z,6363
500298,Westlake vs Lincoln Track,VOD,TRACK,Westlake,Lincoln,2025-10-24T13:08:17Z,6781
500282,Brookfield vs Elmhurst Lacrosse,VOD,LACROSSE,Brookfield,Elmhurst,2025-12-20T05:41:09Z,8265
500404,Greenwood vs Northgate Volleyball,VOD,VOLLEYBALL,Greenwood,Northgate,2025-12-08T13:48:54Z,6684
500204,Stonewall vs Jefferson Volleyball,LIVE,VOLLEYBALL,Stonewall,Jefferson,2026-01-30T20:35:18Z,5482
500113,Greenwood vs Pinecrest Soccer,VOD,SOCCER,Greenwood,Pinecrest,2026-02-19T19:50:17Z,9469
500724,Stonewall vs Eastside Baseball,VOD,BASEBALL,Stonewall,Eastside,2025-10-03T06:09:07Z,5408
500354,Pinecrest vs Bayshore Baseball,VOD,BASEBALL,Pinecrest,Bayshore,2025-12-18T23:20:19Z,7363
500501,Riverside vs Fairfield Baseball,VOD,BASEBALL,Riverside,Fairfield,2025-09-26T22:25:21Z,8326
500488,Lakeview vs Northgate Track,VOD,TRACK,Lakeview,Northgate,2025-09-08T05:04:42Z,8780
500060,Summit vs Brookfield Wrestling,VOD,WRESTLING,Summit,Brookfield,2026-02-02T20:15:42Z,5528
500309,Greenwood vs Ridgeview Football,LIVE,FOOTBALL,Greenwood,Ridgeview,2026-01-08T23:18:17Z,7753
500038,Lakeview vs Fairfield Hockey,LIVE,Hockey,Lakeview,Fairfield,2025-10-29T00:43:07Z,8669
500396,Oakwood vs Bayshore Hockey,VOD,HOCKEY,Oakwood,Bayshore,2026-02-18T11:03:09Z,7973
500457,Elmhurst vs Clearwater Hockey,LIVE,Hockey,Elmhurst,Clearwater,2025-09-15T15:44:31Z,9087
500686,Pinecrest vs Westlake Softball,LIVE,SOFTBALL,Pinecrest,Westlake,2025-11-20T12:30:42Z,9417
500238,Lincoln vs Ashford Lacrosse,VOD,LACROSSE,Lincoln,Ashford,2025-10-17T04:44:01Z,7627
500088,Hillcrest vs Ashford Volleyball,VOD,VOLLEYBALL,Hillcrest,Ashford,2025-10-18T09:02:46Z,8778
500649,Northgate vs Lincoln Lacrosse,VOD,LACROSSE,Northgate,Lincoln,2026-01-17T19:45:29Z,9268
500332,Summit vs Brookfield Volleyball,VOD,VOLLEYBALL,Summit,Brookfield,2026-01-10T03:05:15Z,5697
500765,Lakeview vs Jefferson Volleyball,VOD,VOLLEYBALL,Lakeview,Jefferson,2025-11-24T22:22:13Z,7327
500311,Central vs Greenwood Hockey,VOD,HOCKEY,Central,Greenwood,2025-12-20T13:43:00Z,5727
500489,Greenwood vs Dunmore Lacrosse,VOD,LACROSSE,Greenwood,Dunmore,2026-02-06T18:14:36Z,6596
500759,Riverside vs Oakwood Softball,VOD,SOFTBALL,Riverside,Oakwood,2026-01-25T23:39:55Z,8985
500371,Eastside vs Millbrook Football,LIVE,football,Eastside,Millbrook,2025-12-26T11:09:43Z,6084
500605,Jefferson vs Dunmore Lacrosse,VOD,LACROSSE,Jefferson,Dunmore,2026-02-01T01:04:44Z,7667
500632,Oakwood vs Ridgeview Basketball,LIVE,BASKETBALL,Oakwood,Ridgeview,2026-02-14T11:38:15Z,8348
500399,Westlake vs Eastside Baseball,LIVE,BASEBALL,Westlake,Eastside,2025-12-27T22:38:39Z,7699
500731,Lincoln vs Summit Baseball,VOD,BASEBALL,Lincoln,Summit,2025-11-18T04:41:39Z,8306
500188,Eastside vs Ridgeview Softball,LIVE,SOFTBALL,Eastside,Ridgeview,2025-09-12T09:08:34Z,5556
500800,Northgate vs Stonewall Lacrosse,VOD,LACROSSE,Northgate,Stonewall,2025-10-25T00:01:35Z,7244
500587,Hillcrest vs Jefferson Hockey,VOD,HOCKEY,Hillcrest,Jefferson,2026-01-05T21:01:56Z,9391
500445,Kingsport vs Stonewall Hockey,LIVE,HOCKEY,Kingsport,Stonewall,2026-02-23T06:00:12Z,6244
500792,Lincoln vs Westlake Track,VOD,TRACK,Lincoln,Westlake,2025-12-03T10:49:09Z,8896
500256,Elmhurst vs Westlake Football,VOD,FOOTBALL,Elmhurst,Westlake,2025-12-17T10:28:34Z,5464
500541,Pinecrest vs Kingsport Softball,VOD,Softball,Pinecrest,Kingsport,2026-02-05T01:15:07Z,6350
500011,Northgate vs Greenwood Soccer,LIVE,SOCCER,Northgate,Greenwood,2025-09-16T15:14:20Z,6940
500448,Greenwood vs Elmhurst Wrestling,LIVE,WRESTLING,Greenwood,Elmhurst,2026-02-21T01:16:05Z,7464
500463,Greenwood vs Fairfield Wrestling,VOD,WRESTLING,Greenwood,Fairfield,2025-12-04T19:44:32Z,8554
500280,Brookfield vs Fairfield Soccer,LIVE,SOCCER,Brookfield,Fairfield,2026-01-24T23:54:11Z,8742
500761,Stonewall vs Ridgeview Hockey,VOD,HOCKEY,Stonewall,Ridgeview,2025-11-02T07:36:56Z,8746
500271,Riverside vs Elmhurst Lacrosse,VOD,LACROSSE,Riverside,Elmhurst,2026-01-03T00:49:35Z,7380
500450,Kingsport vs Jefferson Volleyball,VOD,VOLLEYBALL,Kingsport,Jefferson,2026-01-20T02:35:11Z,7957
500814,Eastside vs Fairfield Hockey,LIVE,HOCKEY,Eastside,Fairfield,2025-10-05T22:28:37Z,8237
500564,Fairfield vs Greenwood Softball,LIVE,SOFTBALL,Fairfield,Greenwood,2025-11-04T04:29:54Z,8756
500657,Bayshore vs Clearwater Softball,LIVE,SOFTBALL,Bayshore,Clearwater,2025-09-09T17:06:51Z,5746
500387,Pinecrest vs Clearwater Track,LIVE,TRACK,Pinecrest,Clearwater,2025-09-15T00:48:35Z,8383
500696,Northgate vs Clearwater Soccer,VOD,SOCCER,Northgate,Clearwater,2025-12-16T06:42:46Z,8723
500431,Bayshore vs Northgate Volleyball,VOD,Volleyball,Bayshore,Northgate,2025-12-07T07:23:45Z,5748
500016,Millbrook vs Brookfield Basketball,LIVE,BASKETBALL,Millbrook,Brookfield,2025-12-30T09:48:04Z,8022
500441,Greenwood vs Kingsport Hockey,VOD,HOCKEY,Greenwood,Kingsport,2025-09-18T03:43:46Z,6374
500832,Brookfield vs Fairfield Football,VOD,football,Brookfield,Fairfield,2025-12-09T14:20:52Z,8011
500714,Jefferson vs Central Baseball,VOD,BASEBALL,Jefferson,Central,2025-09-11T07:48:39Z,7958
500161,Summit vs Greenwood Wrestling,VOD,WRESTLING,Summit,Greenwood,2025-12-28T08:53:40Z,6094
500206,Northgate vs Lakeview Football,VOD,FOOTBALL,Northgate,Lakeview,2025-10-06T05:33:56Z,6026
500684,Kingsport vs Dunmore Soccer,LIVE,SOCCER,Kingsport,Dunmore,2025-11-28T05:09:51Z,8014
500345,Elmhurst vs Brookfield Lacrosse,VOD,LACROSSE,Elmhurst,Brookfield,2025-11-06T10:49:21Z,0
500410,Kingsport vs Bayshore Wrestling,VOD,WRESTLING,Kingsport,Bayshore,2026-02-26T19:36:01Z,5748
500389,Elmhurst vs Brookfield Softball,VOD,SOFTBALL,Elmhurst,Brookfield,2025-09-21T04:03:19Z,6355
500301,Millbrook vs Lakeview Baseball,LIVE,BASEBALL,Millbrook,Lakeview,2025-11-26T02:42:27Z,8991
500444,Greenwood vs Jefferson Track,VOD,TRACK,Greenwood,Jefferson,2025-10-30T12:00:22Z,7289
500762,Dunmore vs Ridgeview Lacrosse,LIVE,LACROSSE,Dunmore,Ridgeview,2025-09-24T06:26:57Z,7075
500707,Eastside vs Pinecrest Football,VOD,FOOTBALL,Eastside,Pinecrest,2025-10-05T17:35:13Z,8930
500248,Kingsport vs Dunmore Lacrosse,VOD,LACROSSE,Kingsport,Dunmore,2026-01-09T10:39:41Z,8710
500125,Summit vs Elmhurst Soccer,VOD,SOCCER,Summit,Elmhurst,2026-02-19T17:47:54Z,8703
500225,Fairfield vs Jefferson Volleyball,VOD,VOLLEYBALL,Fairfield,Jefferson,2025-12-12T14:45:10Z,9137
500304,Summit vs Stonewall Volleyball,VOD,VOLLEYBALL,Summit,Stonewall,2026-01-06T19:48:07Z,6488
500440,Bayshore vs Pinecrest Soccer,LIVE,SOCCER,Bayshore,Pinecrest,2025-12-28T14:50:28Z,6164
500175,Millbrook vs Pinecrest Softball,VOD,SOFTBALL,Millbrook,Pinecrest,2026-02-26T07:19:11Z,8655
500529,Hillcrest vs Summit Basketball,LIVE,BBALL,Hillcrest,Summit,2025-11-22T13:33:42Z,6843
500728,Hillcrest vs Riverside Basketball,LIVE,BASKETBALL,Hillcrest,Riverside,2026-02-06T09:51:36Z,8242
500356,Millbrook vs Hillcrest Football,LIVE,FOOTBALL,Millbrook,Hillcrest,2025-09-16T19:27:16Z,6765
500616,Fairfield vs Elmhurst Soccer,VOD,SOCCER,Fairfield,Elmhurst,2025-10-07T02:51:27Z,6619
500776,Lakeview vs Eastside Baseball,VOD,BASEBALL,Lakeview,Eastside,2025-09-01T19:05:55Z,8857
500602,Dunmore vs Ashford Football,LIVE,FOOTBALL,Dunmore,Ashford,2025-12-28T14:19:45Z,7697
500037,Dunmore vs Lincoln Soccer,VOD,SOCCER,Dunmore,Lincoln,2026-02-24T17:21:17Z,9033
500069,Eastside vs Jefferson Hockey,LIVE,Hockey,Eastside,Jefferson,2026-01-11T00:28:39Z,6591
500510,Elmhurst vs Northgate Track,VOD,TRACK,Elmhurst,Northgate,2026-02-17T08:20:45Z,8207
500430,Dunmore vs Brookfield Football,VOD,FOOTBALL,Dunmore,Brookfield,2025-10-20T01:20:56Z,5788
500059,Dunmore vs Millbrook Basketball,LIVE,BASKETBALL,Dunmore,Millbrook,2025-12-26T05:12:54Z,5817
500549,Lincoln vs Riverside Track,VOD,TRACK,Lincoln,Riverside,2026-01-03T11:25:07Z,9204
500325,Dunmore vs Brookfield Hockey,VOD,HOCKEY,Dunmore,Brookfield,2026-02-17T21:52:49Z,6986
500170,Westlake vs Ridgeview Football,LIVE,FOOTBALL,Westlake,Ridgeview,2025-11-10T18:36:39Z,0
500329,Stonewall vs Ridgeview Lacrosse,LIVE,LACROSSE,Stonewall,Ridgeview,2026-01-26T18:29:20Z,9094
500809,Lincoln vs Eastside Soccer,LIVE,SOCCER,Lincoln,Eastside,2026-01-28T22:40:03Z,7950
500566,Pinecrest vs Jefferson Lacrosse,VOD,LACROSSE,Pinecrest,Jefferson,2025-10-17T14:54:45Z,5831
500117,Eastside vs Kingsport Track,VOD,TRACK,Eastside,Kingsport,2025-09-06T08:54:59Z,0
500757,Fairfield vs Millbrook Hockey,LIVE,HOCKEY,Fairfield,Millbrook,2025-10-10T16:21:45Z,6598
500272,Kingsport vs Northgate Track,VOD,TRACK,Kingsport,Northgate,2025-09-25T16:04:58Z,8947
500594,Clearwater vs Hillcrest Wrestling,VOD,WRESTLING,Clearwater,Hillcrest,2026-02-07T06:48:50Z,6384
500823,Kingsport vs Brookfield Wrestling,VOD,WRESTLING,Kingsport,Brookfield,2025-09-17T03:15:11Z,5641
500573,Lincoln vs Jefferson Hockey,VOD,HOCKEY,Lincoln,Jefferson,2025-09-25T06:24:05Z,6542
500633,Ashford vs Eastside Volleyball,VOD,VOLLEYBALL,Ashford,Eastside,2026-01-21T03:04:34Z,5851
500192,Eastside vs Ashford Track,LIVE,TRACK,Eastside,Ashford,2025-09-09T06:45:32Z,6956
500026,Clearwater vs Millbrook Baseball,LIVE,BASEBALL,Clearwater,Millbrook,2025-12-20T07:55:41Z,5967
500567,Stonewall vs Pinecrest Volleyball,VOD,VOLLEYBALL,Stonewall,Pinecrest,2025-10-01T05:22:27Z,6438
500466,Bayshore vs Brookfield Football,LIVE,FOOTBALL,Bayshore,Brookfield,2026-02-18T13:15:06Z,5649
500640,Elmhurst vs Summit Basketball,LIVE,BASKETBALL,Elmhurst,Summit,2025-10-10T08:04:21Z,6215
500057,Bayshore vs Greenwood Volleyball,VOD,VOLLEYBALL,Bayshore,Greenwood,2026-02-08T02:32:19Z,7920
500503,Millbrook vs Elmhurst Softball,LIVE,SOFTBALL,Millbrook,Elmhurst,2025-11-16T08:04:58Z,8144
500807,Eastside vs Jefferson Track,VOD,TRACK,Eastside,Jefferson,2026-02-20T16:31:27Z,9568
500582,Brookfield vs Kingsport Lacrosse,LIVE,Lacrosse,Brookfield,Kingsport,2025-11-12T02:16:00Z,8027
500253,Stonewall vs Kingsport Wrestling,VOD,WRESTLING,Stonewall,Kingsport,2026-01-03T01:48:06Z,8099
500691,Westlake vs Hillcrest Soccer,LIVE,SOCCER,Westlake,Hillcrest,2025-09-26T01:35:19Z,7521
500044,Oakwood vs Riverside Wrestling,LIVE,WRESTLING,Oakwood,Riverside,2026-02-07T03:50:48Z,9151
500039,Clearwater vs Stonewall Soccer,LIVE,SOCCER,Clearwater,Stonewall,2025-12-28T19:58:41Z,5855
500475,Central vs Ashford Volleyball,VOD,VOLLEYBALL,Central,Ashford,2026-02-11T18:38:07Z,6861
500229,Elmhurst vs Jefferson Football,VOD,FOOTBALL,Elmhurst,Jefferson,2025-11-16T19:13:17Z,8928
500454,Westlake vs Lakeview Football,VOD,FOOTBALL,Westlake,Lakeview,2026-01-27T08:38:45Z,5414
500520,Riverside vs Lincoln Volleyball,VOD,VB,Riverside,Lincoln,2025-10-28T07:44:55Z,9191
500228,Westlake vs Stonewall Volleyball,LIVE,VOLLEYBALL,Westlake,Stonewall,2025-11-08T14:59:57Z,7071
500186,Westlake vs Ridgeview Hockey,VOD,HOCKEY,Westlake,Ridgeview,2025-09-09T23:46:53Z,9300
500563,Oakwood vs Central Softball,LIVE,SOFTBALL,Oakwood,Central,2025-11-22T08:29:12Z,6999
500427,Lakeview vs Elmhurst Hockey,VOD,HOCKEY,Lakeview,Elmhurst,2025-10-06T00:18:11Z,6380
500735,Ashford vs Central Football,VOD,FOOTBALL,Ashford,Central,2025-10-30T18:29:25Z,8016
500149,Brookfield vs Millbrook Soccer,VOD,SOCCER,Brookfield,Millbrook,2026-02-06T11:27:37Z,7595
500424,Hillcrest vs Stonewall Softball,LIVE,SOFTBALL,Hillcrest,Stonewall,2025-09-15T06:21:33Z,8197
500845,Greenwood vs Lincoln Basketball,VOD,BASKETBALL,Greenwood,Lincoln,2025-11-15T21:09:14Z,7381
500142,Northgate vs Greenwood Softball,VOD,Softball,Northgate,Greenwood,2026-01-31T19:09:43Z,9367
500476,Riverside vs Hillcrest Baseball,VOD,BASEBALL,Riverside,Hillcrest,2026-01-25T08:38:42Z,6171
500263,Ashford vs Central Wrestling,LIVE,Wrestling,Ashford,Central,2026-02-16T11:14:24Z,7011
500773,Lakeview vs Oakwood Baseball,VOD,BASEBALL,Lakeview,Oakwood,2025-11-07T06:41:49Z,8285
500760,Riverside vs Greenwood Track,VOD,TRACK,Riverside,Greenwood,2025-12-31T07:35:21Z,6304
500131,Summit vs Clearwater Wrestling,VOD,WRESTLING,Summit,Clearwater,2025-09-23T14:13:04Z,6252
500840,Stonewall vs Northgate Hockey,LIVE,HOCKEY,Stonewall,Northgate,2025-09-21T16:59:54Z,9211
500742,Westlake vs Dunmore Hockey,VOD,HOCKEY,Westlake,Dunmore,2026-01-04T15:18:29Z,-1
500382,Ashford vs Lakeview Basketball,VOD,BASKETBALL,Ashford,Lakeview,2025-12-15T05:51:27Z,6603
500515,Ridgeview vs Riverside Baseball,VOD,BASEBALL,Ridgeview,Riverside,2026-01-15T19:23:34Z,6243
500006,Brookfield vs Greenwood Softball,VOD,SOFTBALL,Brookfield,Greenwood,2025-11-19T01:29:26Z,6569
500183,Elmhurst vs Pinecrest Football,VOD,FOOTBALL,Elmhurst,Pinecrest,2025-09-12T16:47:32Z,6752
500628,Clearwater vs Stonewall Football,VOD,FOOTBALL,Clearwater,Stonewall,2025-12-09T03:07:06Z,8685
500333,Greenwood vs Lakeview Softball,LIVE,SOFTBALL,Greenwood,Lakeview,2025-09-23T21:37:03Z,9378
500302,Millbrook vs Westlake Track,VOD,TRACK,Millbrook,Westlake,2026-02-22T00:24:16Z,7637
500596,Greenwood vs Fairfield Track (Replay),VOD,TRACK,Greenwood,Fairfield,2025-10-16T16:09:33Z,8765
500295,Pinecrest vs Kingsport Hockey,VOD,HOCKEY,Pinecrest,Kingsport,2026-01-14T16:21:31Z,9369
500179,Brookfield vs Lincoln Basketball,VOD,BASKETBALL,Brookfield,Lincoln,2026-02-13T04:05:13Z,6139
500465,Brookfield vs Westlake Hockey,LIVE,HOCKEY,Brookfield,Westlake,2026-02-17T12:59:06Z,8607
500768,Eastside vs Millbrook Volleyball,VOD,VOLLEYBALL,Eastside,Millbrook,2025-10-22T08:46:02Z,7577
500022,Jefferson vs Summit Track,VOD,TRACK,Jefferson,Summit,2025-10-09T14:14:16Z,8712
500375,Ridgeview vs Stonewall Baseball,LIVE,BASEBALL,Ridgeview,Stonewall,2025-09-12T09:19:47Z,9171
500690,Ridgeview vs Kingsport Football,VOD,FOOTBALL,Ridgeview,Kingsport,2025-09-02T14:27:20Z,9438
500219,Fairfield vs Elmhurst Wrestling,VOD,WRESTLING,Fairfield,Elmhurst,2026-02-14T19:31:48Z,5436
500490,Riverside vs Brookfield Volleyball,VOD,VOLLEYBALL,Riverside,Brookfield,2025-11-25T07:57:18Z,5676
500568,Greenwood vs Summit Volleyball,LIVE,VOLLEYBALL,Greenwood,Summit,2025-10-09T02:31:08Z,8359
500486,Clearwater vs Lincoln Softball,VOD,SOFTBALL,Clearwater,Lincoln,2025-09-09T10:29:38Z,9215
500651,Elmhurst vs Millbrook Volleyball,LIVE,VOLLEYBALL,Elmhurst,Millbrook,2025-12-09T21:03:09Z,9314
500150,Fairfield vs Bayshore Football,VOD,FOOTBALL,Fairfield,Bayshore,2025-11-01T00:08:18Z,8889
500562,Lakeview vs Ashford Soccer,VOD,Soccer,Lakeview,Ashford,2026-01-10T16:43:07Z,5947
500070,Central vs Bayshore Soccer,VOD,SOCCER,Central,Bayshore,2025-10-24T00:05:05Z,8311
500443,Millbrook vs Lakeview Hockey,LIVE,HOCKEY,Millbrook,Lakeview,2025-11-22T02:49:07Z,6160
500027,Stonewall vs Fairfield Wrestling,VOD,WRESTLING,Stonewall,Fairfield,2025-10-09T15:17:53Z,9269
500499,Kingsport vs Bayshore Lacrosse,VOD,LACROSSE,Kingsport,Bayshore,2025-10-30T23:11:16Z,5692
500218,Oakwood vs Fairfield Basketball,LIVE,BASKETBALL,Oakwood,Fairfield,2026-01-10T01:49:46Z,6222
500483,Brookfield vs Fairfield Track,VOD,TRACK,Brookfield,Fairfield,2025-12-04T14:49:56Z,8802
500693,Westlake vs Greenwood Lacrosse,VOD,LACROSSE,Westlake,Greenwood,2025-12-16T09:04:23Z,6170
500351,Riverside vs Dunmore Baseball,VOD,BASEBALL,Riverside,Dunmore,2025-09-20T12:59:45Z,6285
500305,Fairfield vs Dunmore Hockey,LIVE,HOCKEY,Fairfield,Dunmore,2025-12-16T05:16:15Z,7521
500687,Central vs Fairfield Lacrosse,LIVE,LACROSSE,Central,Fairfield,2025-10-04T03:12:59Z,5553
500733,Summit vs Elmhurst Softball,VOD,SOFTBALL,Summit,Elmhurst,2025-12-11T06:11:40Z,7578
500250,Central vs Dunmore Soccer,VOD,SOCCER,Central,Dunmore,2025-11-05T16:53:50Z,9025
500347,Summit vs Kingsport Lacrosse,LIVE,LACROSSE,Summit,Kingsport,2026-01-01T18:32:20Z,6896
500671,Westlake vs Ridgeview Baseball,LIVE,BASEBALL,Westlake,Ridgeview,2025-12-02T12:28:45Z,6661
500252,Oakwood vs Pinecrest Track,LIVE,TRACK,Oakwood,Pinecrest,2026-01-02T12:09:59Z,6934
500122,Elmhurst vs Northgate Volleyball,LIVE,VOLLEYBALL,Elmhurst,Northgate,2025-11-06T21:58:17Z,6557
500453,Summit vs Pinecrest Baseball,VOD,BASEBALL,Summit,Pinecrest,2026-02-07T02:41:07Z,7241
500715,Dunmore vs Ridgeview Basketball,VOD,BASKETBALL,Dunmore,Ridgeview,2025-11-08T17:37:30Z,6950
