user_id,signup_ts,home_state,acquisition_channel
103818,2025-08-09T13:39:15Z,KY,paid_social
103819,2025-09-27T18:47:07Z,OH,organic
103820,2025-12-13T02:41:22Z,CA,app_store
103821,2026-01-09T03:00:34Z,NY,organic
103822,2025-07-25T03:02:48Z,MO,app_store
103823,2025-07-02T15:39:53Z,OH,referral
103824,2025-08-27T11:40:19Z,MI,organic
103825,2025-05-05T06:32:53Z,AL,paid_social
103826,2025-05-30T15:25:03Z,MO,school_email
103827,2025-06-30T18:30:38Z,NY,paid_social
103828,2025-06-11T01:02:29Z,GA,school_email
103829,2025-11-02T22:16:37Z,VA,school_email
103830,2025-09-25T04:21:19Z,MN,app_store
103831,2026-01-13T02:41:44Z,WA,referral
103832,2025-06-01T03:10:24Z,WI,organic
103833,2025-05-14T10:34:43Z,SC,paid_social
103834,2025-09-13T00:51:30Z,IL,referral
103835,2025-11-14T04:36:25Z,PA,referral
103836,2025-11-20T01:30:16Z,FL,partner
103837,2025-06-22T17:58:50Z,TN,referral
103838,2025-05-07T19:23:47Z,al,school_email
103839,2025-09-10T19:31:27Z,SC,school_email
103840,2025-10-31T19:12:02Z,WA,school_email
103841,2025-12-27T16:28:21Z,MN,partner
103842,2025-12-14T21:47:17Z,OH,paid_social
103843,2025-05-09T02:52:49Z,OH,app_store
103844,2025-09-08T00:41:54Z,GA,app_store
103845,2025-06-24T10:18:37Z,GA,partner
103846,2025-06-06T09:20:39Z,AL,referral
103847,2026-02-18T22:42:02Z,IN,referral
103848,2025-09-07T00:42:46Z,AL,app_store
103849,2025-09-01T18:03:57Z,WA,school_email
103850,2026-02-11T20:20:30Z,CA,referral
103851,2026-02-13T17:42:06Z,MN,paid_social
103852,2025-11-16T02:36:03Z,MN,organic
103853,2026-02-10T06:15:56Z,WA,paid_social
103854,2025-06-01T08:36:36Z,mo,referral
103855,2025-12-14T02:39:09Z,GA,school_email
103856,2025-07-08T21:13:17Z,TX,referral
103857,2025-08-31T18:59:54Z,ky,app_store
103858,2025-05-26T06:53:01Z,SC,paid_social
103859,2025-10-20T09:38:06Z,MI,school_email
103860,2025-10-26T17:19:18Z,TN,app_store
103861,2025-08-08T03:18:07Z,NY,app_store
103862,2025-07-17T02:13:40Z,MO,organic
103863,2025-08-17T12:49:33Z,GA,referral
103864,2025-08-17T04:21:03Z,KY,organic
103865,2025-08-15T21:41:21Z,MO,referral
103866,2025-08-08T03:59:36Z,MI,paid_social
103867,2025-09-16T02:22:19Z,VA,partner
103868,2026-02-11T23:04:52Z,TN,app_store
103869,2025-05-10T23:59:13Z,VA,referral
103870,2025-12-24T00:42:54Z,FL,paid_social
103871,2025-06-13T06:49:49Z,IL,school_email
103872,2025-12-01T05:58:38Z,IL,paid_social
103873,2025-06-01T23:42:17Z,MO,organic
103874,2025-08-13T18:03:25Z,SC,paid_social
103875,2025-11-09T13:46:33Z,MN,school_email
103876,2026-02-21T08:42:22Z,AL,partner
103877,2025-10-12T02:33:16Z,GA,partner
103878,2026-02-27T06:40:23Z,OH,app_store
103879,2026-01-13T23:15:02Z,MN,referral
103880,2025-12-11T14:45:48Z,AL,partner
103881,2026-02-17T11:36:26Z,OH,referral
103882,2025-10-24T09:46:10Z,WI,app_store
103883,2025-12-10T11:23:33Z,GA,school_email
103884,2025-10-29T23:19:54Z,PA,school_email
103885,2025-06-23T23:28:37Z,IN,referral
103886,2026-02-16T16:13:21Z,SC,partner
103887,2025-10-21T08:40:15Z,NY,app_store
103888,2025-06-03T00:47:38Z,CA,partner
103889,2025-06-21T14:51:22Z,MI,referral
103890,2026-02-02T10:26:56Z,WA,school_email
103891,2025-08-14T10:09:46Z,OH,partner
103892,2026-01-02T10:46:51Z,TX,referral
103893,2025-05-28T21:50:33Z,CA,school_email
103894,2026-02-26T05:54:45Z,NC,referral
103895,2025-06-23T21:49:01Z,GA,referral
103896,2025-08-01T17:53:30Z,PA,paid_social
103897,2026-01-22T06:38:13Z,TX,organic
103898,2025-10-13T13:17:23Z,NC,partner
103899,2026-02-07T00:51:59Z,NY,app_store
103900,2025-05-23T08:35:05Z,CA,app_store
103901,2025-06-16T19:59:47Z,NY,paid_social
103902,2025-05-19T23:20:17Z,WA,school_email
103903,2025-05-23T08:19:16Z,MN,partner
103904,2026-02-06T09:09:35Z,MO,paid_social
103905,2025-05-14T04:04:45Z,GA,partner
103906,2025-05-11T07:14:57Z,IL,organic
103907,2025-09-05T15:08:35Z,IN,app_store
103908,2025-09-21T14:43:39Z,SC,school_email
103909,2026-01-05T11:49:11Z,WI,school_email
103910,2025-12-27T22:21:36Z,il,partner
103911,2025-07-08T23:58:08Z,PA,school_email
103912,2026-02-11T10:37:44Z,CA,app_store
103913,2026-02-06T21:57:52Z,WI,school_email
103914,2025-10-03T07:10:34Z,KY,referral
103915,2026-01-27T07:53:02Z,IN,partner
103916,2025-05-29T20:30:56Z,NY,referral
103917,2025-07-12T12:45:16Z,SC,app_store
103918,2025-05-22T16:55:06Z,TN,organic
103919,2025-06-19T15:20:50Z,tn,school_email
103920,2025-10-05T00:59:34Z,KY,app_store
103921,2026-01-10T08:46:58Z,KY,organic
103922,2025-08-03T14:40:06Z,oh,referral
103923,2025-06-25T15:19:02Z,NC,paid_social
103924,2025-12-13T09:38:03Z,IN,referral
103925,2025-12-10T20:44:59Z,TX,paid_social
103926,2025-05-07T01:32:17Z,NC,app_store
103927,2025-11-06T17:27:12Z,PA,partner
103928,2025-05-05T13:25:05Z,NC,partner
103929,2025-12-04T18:17:53Z,GA,referral
103930,2025-10-15T14:51:50Z,TX,app_store
103931,2025-09-30T01:17:06Z,IL,organic
103932,2025-05-18T12:06:31Z,NC,app_store
103933,2025-12-27T15:08:52Z,TX,paid_social
103934,2025-10-09T23:59:17Z,IL,partner
103935,2025-12-21T18:26:21Z,TX,organic
103936,2025-10-14T10:25:14Z,IL,paid_social
103937,2025-06-11T13:17:49Z,WA,school_email
103938,2025-05-18T19:06:27Z,TN,partner
103939,2025-05-04T15:05:55Z,GA,paid_social
103940,2025-12-26T03:22:55Z,IL,app_store
103941,2025-11-30T11:54:44Z,MO,paid_social
103942,2026-01-21T09:46:12Z,MI,school_email
103943,2026-01-16T05:30:28Z,NC,app_store
103944,2026-01-13T04:02:08Z,MI,paid_social
103945,2025-07-19T11:05:48Z,MN,paid_social
103946,2025-05-14T08:08:30Z,TN,paid_social
103947,2025-11-12T01:45:34Z,nc,referral
103948,2025-05-30T04:24:03Z,TX,app_store
103949,2025-08-14T16:13:54Z,KY,school_email
103950,2026-01-31T15:56:17Z,GA,organic
103951,2026-02-03T21:28:36Z,SC,partner
103952,2025-11-19T09:28:49Z,FL,referral
103953,2025-08-13T03:35:39Z,OH,paid_social
103954,2026-01-03T06:07:08Z,FL,referral
103955,2025-05-31T12:25:15Z,MO,partner
103956,2025-07-16T19:43:25Z,GA,referral
103957,2025-06-21T07:12:35Z,AL,referral
103958,2025-06-04T12:28:28Z,AL,school_email
103959,2026-02-22T07:08:57Z,SC,partner
103960,2026-01-06T21:05:23Z,TX,partner
103961,2026-02-10T08:08:53Z,NC,paid_social
103962,2025-05-30T02:02:47Z,CA,paid_social
103963,2025-09-18T05:48:39Z,WA,organic
103964,2025-05-29T10:29:15Z,MI,organic
103965,2026-02-04T09:52:51Z,GA,school_email
103966,2025-11-13T04:52:24Z,MN,app_store
103967,2025-07-22T07:20:38Z,VA,partner
103968,2025-05-10T18:56:40Z,TX,paid_social
103969,2026-01-11T21:36:12Z,MN,app_store
103970,2025-10-04T02:49:38Z,MI,organic
103971,2026-02-21T19:31:56Z,IL,organic
103972,2026-01-08T02:41:27Z,IL,school_email
103973,2025-10-09T20:11:23Z,Florida,organic
103974,2026-01-27T09:03:37Z,va,app_store
103975,2025-05-26T21:44:05Z,SC,school_email
103976,2025-09-20T02:39:09Z,VA,organic
103977,2025-06-02T17:18:28Z,IN,paid_social
103978,2025-10-25T10:53:20Z,TN,organic
103979,2025-11-16T02:18:17Z,WI,app_store
103980,2025-09-16T21:04:48Z,VA,paid_social
103981,2025-09-16T23:13:05Z,MO,school_email
103982,2025-05-06T10:17:26Z,PA,partner
103983,2025-11-23T10:23:23Z,VA,app_store
103984,2025-08-01T01:48:55Z,ky,referral
103985,2025-10-03T02:05:30Z,WA,organic
103986,2025-12-03T14:38:45Z,MI,school_email
103987,2026-02-25T16:34:44Z,VA,school_email
103988,2025-08-11T23:11:28Z,TN,partner
103989,2025-07-30T13:36:53Z,CA,paid_social
103990,2025-05-10T07:02:14Z,mo,app_store
103991,2026-02-06T08:27:06Z,MN,school_email
103992,2025-09-10T21:43:28Z,PA,app_store
103993,2025-08-26T19:38:29Z,TX,partner
103994,2025-08-05T05:44:46Z,MN,organic
103995,2025-11-02T21:30:36Z,MI,partner
103996,2025-11-24T14:30:46Z,TN,partner
103997,2025-06-17T19:25:50Z,AL,organic
103998,2025-06-15T08:06:25Z,WA,partner
103999,2025-06-14T04:15:06Z,NC,paid_social
104000,2025-06-21T12:27:27Z,MO,organic
104001,2025-06-03T18:11:29Z,FL,school_email
104002,2025-07-07T16:19:25Z,KY,referral
104003,2025-06-16T10:24:56Z,Ga.,school_email
104004,2025-12-25T07:29:37Z,SC,paid_social
104005,2025-11-10T10:48:58Z,WA,app_store
104006,2026-01-15T09:03:53Z,WA,paid_social
104007,2026-01-18T12:50:50Z,VA,referral
104008,2025-07-10T06:15:20Z,AL,partner
104009,2026-01-13T15:01:46Z,WI,app_store
104010,2025-06-10T04:38:20Z,SC,referral
104011,2025-07-02T03:29:11Z,MN,school_email
104012,2025-10-30T05:54:06Z,NC,app_store
104013,2026-02-20T11:54:29Z,PA,paid_social
104014,2025-06-16T09:14:40Z,PA,paid_social
104015,2026-01-30T08:55:18Z,TX,paid_social
104016,2025-09-04T20:37:58Z,AL,school_email
104017,2025-12-19T21:14:18Z,TX,referral
104018,2025-05-13T23:17:22Z,IN,paid_social
104019,2025-06-08T19:31:56Z,FL,organic
104020,2025-06-05T02:44:34Z,FL,app_store
104021,2025-08-22T15:32:54Z,PA,referral
104022,2025-08-23T01:52:05Z,CA,paid_social
104023,2025-10-01T05:29:38Z,PA,app_store
104024,2025-11-27T16:34:11Z,TN,app_store
104025,2026-01-29T07:10:27Z,IN,app_store
104026,2026-02-14T13:08:42Z,NC,partner
104027,2025-05-29T08:26:07Z,MI,school_email
104028,2026-02-07T14:38:04Z,PA,partner
104029,2025-09-14T00:23:40Z,AL,app_store
104030,2025-11-16T08:55:22Z,PA,referral
104031,2025-07-06T21:44:42Z,SC,organic
104032,2025-07-28T16:30:23Z,WI,referral
104033,2025-12-16T10:05:06Z,MI,school_email
104034,2025-09-05T07:59:24Z,OH,paid_social
104035,2025-05-21T18:27:40Z,MN,paid_social
104036,2025-08-03T23:39:49Z,MN,app_store
104037,2026-01-20T06:04:27Z,IL,paid_social
104038,2025-05-29T19:27:03Z,VA,school_email
104039,2025-06-07T20:53:15Z,MN,organic
104040,2025-07-18T18:18:34Z,MO,app_store
104041,2025-08-30T03:43:27Z,WA,organic
104042,2026-02-02T02:38:34Z,IN,organic
104043,2025-07-01T19:36:45Z,ny,organic
104044,2025-07-11T18:57:48Z,KY,paid_social
104045,2026-02-01T04:57:14Z,oh,partner
104046,2026-02-06T10:05:59Z,PA,partner
104047,2025-11-25T06:25:25Z,IL,paid_social
104048,2025-06-10T15:42:20Z,FL,organic
104049,2025-10-02T12:40:07Z,MO,app_store
104050,2025-12-02T14:02:58Z,MO,referral
104051,2026-01-18T07:38:11Z,oh,school_email
104052,2026-01-20T23:35:01Z,SC,referral
104053,2026-01-14T01:33:05Z,AL,paid_social
104054,2025-07-21T03:07:41Z,IN,organic
104055,2025-05-20T03:27:37Z,WA,app_store
104056,2025-06-18T20:11:04Z,PA,referral
104057,2025-10-28T12:34:51Z,MI,organic
104058,2026-02-14T07:57:46Z,CA,paid_social
104059,2025-10-25T21:26:43Z,NY,partner
104060,2025-09-06T12:33:35Z,TX,paid_social
104061,2025-12-31T08:43:10Z,WI,organic
104062,2025-09-07T16:36:18Z,TN,referral
104063,2025-08-10T04:51:59Z,MI,partner
104064,2025-09-15T18:42:53Z,MN,paid_social
104065,2025-05-12T07:13:29Z,AL,app_store
104066,2026-02-02T17:38:44Z,NY,partner
104067,2025-12-28T18:47:06Z,OH,referral
104068,2025-11-03T01:38:22Z,IL,partner
104069,2025-10-02T20:34:22Z,PA,app_store
104070,2025-08-04T11:25:54Z,TX,school_email
104071,2026-01-31T18:05:51Z,MI,referral
104072,2025-10-15T09:20:05Z,GA,paid_social
104073,2025-09-04T21:05:45Z,VA,app_store
104074,2025-12-06T04:05:06Z,TN,partner
104075,2025-10-15T18:08:01Z,AL,school_email
104076,2026-01-25T09:21:41Z,FL,school_email
104077,2025-10-27T21:15:06Z,MO,school_email
104078,2026-01-23T15:27:00Z,PA,app_store
104079,2026-02-02T02:51:51Z,OH,partner
104080,2025-05-08T07:11:34Z,GA,partner
104081,2025-11-20T18:56:01Z,WI,app_store
104082,2026-01-14T06:04:49Z,MI,partner
104083,2025-08-02T01:18:11Z,TX,app_store
104084,2025-09-09T11:26:32Z,SC,paid_social
104085,2025-09-19T04:11:17Z,WI,paid_social
104086,2025-05-24T05:04:16Z,WI,paid_social
104087,2025-09-23T15:53:40Z,ny,paid_social
104088,2025-07-06T10:05:43Z,FL,paid_social
104089,2025-12-24T07:56:04Z,GA,organic
104090,2025-09-17T07:46:10Z,PA,paid_social
104091,2025-07-04T17:28:58Z,MI,app_store
104092,2025-10-09T19:51:26Z,IL,organic
104093,2025-12-06T18:12:50Z,MN,referral
104094,2025-06-25T08:21:43Z,MO,partner
104095,2025-07-25T02:40:27Z,NY,app_store
104096,2025-08-22T14:06:06Z,NY,partner
104097,2025-05-31T05:39:36Z,MO,app_store
104098,2025-12-12T18:21:38Z,KY,paid_social
104099,2025-12-04T06:53:47Z,NC,school_email
104100,2026-02-04T15:04:48Z,FL,organic
104101,2026-01-14T13:02:19Z,CA,organic
104102,2025-05-16T01:25:15Z,WI,paid_social
104103,2026-02-12T18:47:34Z,NC,organic
104104,2025-07-26T13:41:32Z,oh,app_store
104105,2026-01-22T14:38:25Z,TX,organic
104106,2025-08-07T19:04:06Z,IL,paid_social
104107,2025-10-30T13:52:46Z,AL,partner
104108,2025-06-13T13:27:53Z,TX,referral
104109,2025-06-30T20:33:13Z,NY,referral
104110,2026-02-02T01:58:16Z,FL,partner
104111,2026-01-17T02:22:19Z,MI,app_store
104112,2025-08-03T11:36:53Z,IL,paid_social
104113,2025-09-09T07:08:29Z,NY,school_email
104114,2025-05-06T15:34:40Z,VA,organic
104115,2025-07-24T01:33:17Z,IL,paid_social
104116,2025-09-02T17:18:40Z,IN,paid_social
104117,2025-06-22T00:09:43Z,VA,app_store
104118,2025-11-12T04:41:16Z,TN,app_store
104119,2025-09-03T00:23:20Z,KY,partner
104120,2025-10-26T10:33:05Z,TN,organic
104121,2025-09-15T05:09:01Z,IL,referral
104122,2025-10-16T02:12:40Z,KY,organic
104123,2025-06-16T13:39:09Z,OH,paid_social
104124,2026-02-21T12:15:02Z,KY,paid_social
104125,2026-01-30T13:01:31Z,VA,partner
104126,2025-10-20T18:17:40Z,AL,partner
104127,2026-01-18T06:33:47Z,FL,school_email
104128,2025-12-24T04:11:45Z,TN,app_store
104129,2025-10-23T01:20:52Z,OH,organic
104130,2025-09-04T06:30:21Z,PA,paid_social
104131,2025-06-23T04:26:45Z,CA,referral
104132,2025-06-11T07:17:42Z,MI,paid_social
104133,2025-11-10T09:37:17Z,TX,paid_social
104134,2025-11-20T23:36:53Z,CA,paid_social
104135,2025-07-08T17:21:51Z,MI,school_email
104136,2025-11-19T14:44:10Z,FL,app_store
104137,2025-12-25T22:13:24Z,FL,paid_social
104138,2025-12-12T02:19:01Z,NY,app_store
104139,2025-07-13T18:08:32Z,SC,paid_social
104140,2025-08-13T02:11:26Z,NC,school_email
104141,2026-01-31T00:55:23Z,NC,school_email
104142,2025-12-22T11:46:30Z,OH,referral
104143,2025-11-16T22:01:46Z,CA,referral
104144,2025-11-18T12:12:58Z,OH,organic
104145,2025-08-14T22:56:36Z,MN,partner
104146,2026-01-15T23:24:43Z,GA,paid_social
104147,2025-07-29T19:16:06Z,AL,app_store
104148,2026-01-09T18:56:45Z,WI,organic
104149,2025-12-08T00:41:49Z,PA,referral
104150,2025-11-15T15:28:05Z,MN,school_email
104151,2026-02-26T08:51:15Z,PA,paid_social
104152,2025-08-17T16:58:28Z,MI,partner
104153,2026-02-17T12:03:12Z,MN,school_email
104154,2025-05-07T11:51:11Z,CA,paid_social
104155,2025-07-18T21:16:38Z,il,app_store
104156,2025-08-13T07:49:31Z,CA,organic
104157,2026-02-02T21:38:50Z,IL,school_email
104158,2025-09-17T12:10:05Z,AL,partner
104159,2025-08-11T11:43:15Z,AL,school_email
104160,2026-01-23T07:58:31Z,MN,organic
104161,2026-02-05T22:19:21Z,WI,school_email
104162,2025-12-12T07:30:08Z,WA,organic
104163,2025-11-05T18:10:31Z,IN,partner
104164,2026-01-01T02:47:37Z,MN,organic
104165,2025-09-28T01:09:02Z,TN,paid_social
104166,2025-05-15T09:09:42Z,GA,app_store
104167,2025-07-27T05:53:14Z,WA,partner
104168,2025-11-29T08:07:40Z,OH,organic
104169,2026-01-31T06:35:08Z,TN,app_store
104170,2026-01-29T19:00:43Z,GA,app_store
104171,2025-10-20T10:49:00Z,NY,partner
104172,2026-01-19T03:31:28Z,fl,app_store
104173,2026-02-27T21:40:30Z,MI,referral
104174,2025-10-17T11:38:42Z,MN,app_store
104175,2025-09-23T00:55:05Z,SC,paid_social
104176,2025-10-11T13:41:24Z,KY,school_email
104177,2025-07-22T15:25:15Z,WI,referral
104178,2025-07-25T11:13:33Z,CA,paid_social
104179,2026-01-02T03:07:10Z,IN,partner
104180,2025-06-17T05:36:39Z,TX,school_email
104181,2025-12-08T08:31:24Z,IL,organic
104182,2025-05-04T01:35:43Z,WI,app_store
104183,2025-12-27T02:07:16Z,ny,app_store
104184,2025-11-30T20:10:06Z,TN,partner
104185,2025-05-14T02:04:26Z,OH,app_store
104186,2026-01-06T01:55:36Z,IN,school_email
104187,2026-01-30T20:29:20Z,NC,paid_social
104188,2026-02-23T04:22:15Z,MN,organic
104189,2026-02-10T07:15:51Z,GA,school_email
104190,2025-06-06T21:44:51Z,WA,referral
104191,2025-08-31T07:37:55Z,TX,school_email
104192,2025-12-13T00:00:42Z,tx,paid_social
104193,2026-01-31T20:14:59Z,MO,paid_social
104194,2025-05-20T12:43:33Z,MN,organic
104195,2025-12-29T18:49:08Z,NC,organic
104196,2025-06-09T20:30:47Z,SC,paid_social
104197,2026-01-27T16:23:01Z,GA,school_email
104198,2025-12-29T01:27:27Z,NY,school_email
104199,2025-12-08T04:15:01Z,MI,app_store
104200,2025-05-24T23:04:38Z,AL,referral
104201,2026-01-10T15:35:01Z,GA,paid_social
104202,2025-09-19T18:31:25Z,NY,paid_social
104203,2026-01-09T14:22:37Z,FL,paid_social
104204,2025-10-29T14:39:22Z,CA,organic
104205,2025-10-04T11:40:17Z,TN,partner
104206,2025-06-20T22:44:35Z,KY,organic
104207,2025-11-23T20:24:21Z,SC,organic
104208,2025-11-10T17:03:36Z,NY,partner
104209,2025-10-16T14:57:25Z,OH,partner
104210,2026-01-21T09:59:17Z,MO,paid_social
104211,2025-09-19T23:59:15Z,PA,organic
104212,2025-05-23T14:59:14Z,IN,partner
104213,2025-09-19T16:28:51Z,TX,paid_social
104214,2025-10-05T17:54:09Z,MN,app_store
104215,2025-05-23T18:05:07Z,AL,app_store
104216,2025-11-07T23:32:53Z,AL,paid_social
104217,2025-09-04T15:38:41Z,AL,school_email
104218,2025-08-31T20:26:45Z,MN,referral
104219,2025-08-04T05:58:55Z,MI,referral
104220,2025-09-04T20:31:36Z,VA,paid_social
104221,2025-06-18T06:08:06Z,VA,referral
104222,2025-11-11T03:10:19Z,TX,school_email
104223,2025-06-22T03:21:44Z,MO,paid_social
104224,2025-07-25T23:13:37Z,TX,partner
104225,2026-02-08T15:54:18Z,GA,partner
104226,2025-06-28T07:17:51Z,PA,app_store
104227,2026-01-26T22:41:24Z,MI,referral
104228,2025-11-02T12:55:03Z,VA,school_email
104229,2025-07-15T15:44:00Z,IL,app_store
104230,2025-11-05T00:55:49Z,il,organic
104231,2025-11-10T19:49:35Z,TN,paid_social
104232,2025-07-29T05:29:05Z,MO,app_store
104233,2026-01-10T03:50:00Z,Florida,paid_social
104234,2025-08-12T20:03:32Z,NY,app_store
104235,2025-07-25T20:48:43Z,OH,app_store
104236,2025-10-29T01:18:09Z,WI,referral
104237,2025-06-24T01:23:16Z,NC,school_email
104238,2025-09-10T22:29:45Z,GA,organic
104239,2025-07-21T20:48:24Z,CA,organic
104240,2025-05-18T06:20:14Z,OH,organic
104241,2025-08-20T03:59:47Z,mi,referral
104242,2025-09-23T19:40:04Z,IL,referral
104243,2025-11-11T10:04:25Z,IN,partner
104244,2025-05-19T16:32:45Z,MI,referral
104245,2026-01-05T06:49:54Z,IN,app_store
104246,2025-08-03T14:12:09Z,SC,paid_social
104247,2026-01-13T01:14:20Z,MI,school_email
104248,2025-10-06T23:26:00Z,NY,app_store
104249,2025-07-09T05:38:51Z,AL,partner
104250,2026-01-23T09:40:18Z,TX,app_store
104251,2025-05-07T00:22:43Z,NY,app_store
104252,2025-10-25T23:42:24Z,OH,organic
104253,2025-10-03T23:36:58Z,PA,partner
104254,2026-01-01T02:46:00Z,KY,organic
104255,2025-06-30T12:29:14Z,oh,school_email
104256,2025-05-12T21:17:22Z,VA,referral
104257,2025-07-05T09:27:01Z,SC,school_email
104258,2025-05-12T02:32:59Z,NY,organic
104259,2025-12-23T03:21:49Z,WI,app_store
104260,2026-01-01T00:55:26Z,PA,school_email
104261,2025-11-29T00:01:38Z,AL,organic
104262,2025-10-18T22:50:42Z,WI,paid_social
104263,2026-02-10T02:26:10Z,FL,paid_social
104264,2026-01-14T15:21:17Z,MO,app_store
104265,2025-07-16T18:00:51Z,AL,paid_social
104266,2025-09-23T10:57:53Z,TX,referral
104267,2025-08-02T05:56:11Z,GA,referral
104268,2025-07-13T02:44:37Z,IL,organic
104269,2025-11-05T03:58:01Z,MO,organic
104270,2026-02-04T02:12:10Z,mo,referral
104271,2025-08-09T02:58:10Z,FL,school_email
104272,2025-07-01T15:22:52Z,FL,app_store
104273,2025-05-26T00:37:18Z,WI,referral
104274,2026-02-14T04:08:14Z,KY,paid_social
104275,2025-05-25T13:07:56Z,GA,partner
104276,2025-09-18T02:14:37Z,TX,organic
104277,2026-01-19T08:40:29Z,VA,organic
104278,2025-05-25T19:30:43Z,mi,organic
104279,2025-08-26T13:49:41Z,WA,app_store
104280,2025-08-06T14:41:59Z,IL,paid_social
104281,2025-12-02T17:36:27Z,IL,organic
104282,2025-10-16T19:37:05Z,GA,school_email
104283,2026-02-22T03:46:02Z,CA,school_email
104284,2025-09-24T08:11:15Z,TX,paid_social
104285,2026-02-13T09:40:17Z,IN,referral
104286,2025-10-02T01:10:43Z,CA,organic
104287,2026-02-27T01:12:07Z,GA,app_store
104288,2026-01-15T07:20:46Z,ca,school_email
104289,2025-09-02T04:18:56Z,MN,organic
104290,2025-12-08T02:21:47Z,MN,referral
104291,2026-02-18T12:34:37Z,KY,organic
104292,2025-11-19T16:27:42Z,KY,referral
104293,2025-06-06T09:45:14Z,KY,referral
104294,2025-11-03T00:16:08Z,WI,organic
104295,2025-12-24T02:36:17Z,SC,partner
104296,2025-06-14T11:40:12Z,il,school_email
104297,2026-01-29T03:15:38Z,OH,app_store
104298,2025-12-15T16:19:23Z,TN,school_email
104299,2025-12-10T19:20:23Z,VA,app_store
104300,2025-08-29T09:40:30Z,MN,partner
104301,2026-01-10T00:17:16Z,PA,partner
104302,2025-06-16T08:19:56Z,SC,partner
104303,2025-08-17T01:55:27Z,NC,school_email
104304,2026-02-15T10:48:01Z,FL,school_email
104305,2025-10-28T19:51:50Z,nc,referral
104306,2025-09-20T06:53:45Z,CA,organic
104307,2025-07-16T23:49:53Z,IN,organic
104308,2025-11-18T06:28:06Z,CA,app_store
104309,2025-11-22T08:14:29Z,FL,school_email
104310,2025-11-12T18:12:06Z,VA,app_store
104311,2025-05-22T07:56:05Z,PA,referral
104312,2026-01-05T04:42:13Z,SC,app_store
104313,2025-10-11T01:31:35Z,CA,referral
104314,2025-08-27T22:09:40Z,CA,app_store
104315,2025-08-17T12:27:49Z,ca,school_email
104316,2025-09-05T15:28:41Z,mo,app_store
104317,2026-01-20T23:01:37Z,KY,referral
104318,2025-06-26T21:00:42Z,MN,paid_social
104319,2025-09-21T06:34:43Z,IN,app_store
104320,2025-10-09T18:46:02Z,FL,paid_social
104321,2025-07-23T15:25:12Z,GA,app_store
104322,2025-10-29T14:22:11Z,IL,paid_social
104323,2025-09-10T22:03:01Z,in,referral
104324,2026-02-03T04:21:10Z,GA,partner
104325,2025-09-29T15:28:39Z,CA,school_email
104326,2025-05-21T06:03:00Z,IL,referral
104327,2025-12-07T15:48:30Z,TN,partner
104328,2025-12-16T18:20:00Z,IL,school_email
104329,2025-07-25T13:16:59Z,MO,app_store
104330,2025-06-09T17:08:35Z,NC,school_email
104331,2025-06-22T05:12:04Z,OH,referral
104332,2025-10-26T07:05:40Z,KY,partner
104333,2025-10-15T11:30:38Z,SC,partner
104334,2025-05-19T06:40:29Z,IN,referral
104335,2025-05-08T16:06:42Z,IN,organic
104336,2025-06-26T07:51:36Z,KY,paid_social
104337,2025-11-28T15:05:30Z,WI,school_email
104338,2026-01-27T15:32:22Z,MI,app_store
104339,2025-11-15T04:10:44Z,TN,paid_social
104340,2025-07-10T07:43:56Z,TN,paid_social
104341,2025-12-12T05:56:25Z,MN,referral
104342,2025-09-01T23:46:09Z,CA,app_store
104343,2025-12-27T21:15:16Z,MO,referral
104344,2025-06-17T21:01:38Z,NC,school_email
104345,2025-11-21T13:22:47Z,IL,school_email
104346,2025-05-30T19:21:51Z,NY,school_email
104347,2025-05-19T11:33:24Z,CA,app_store
104348,2025-07-01T13:20:55Z,MO,referral
104349,2026-02-06T16:33:19Z,IL,app_store
104350,2025-05-31T15:22:25Z,CA,organic
104351,2025-06-30T16:00:41Z,al,organic
104352,2025-11-13T17:58:45Z,GA,app_store
104353,2026-01-20T08:50:17Z,KY,referral
104354,2025-05-09T08:49:22Z,MO,organic
104355,2026-01-20T11:08:19Z,FL,partner
104356,2025-09-28T16:33:39Z,TN,paid_social
104357,2025-06-29T03:06:32Z,TX,referral
104358,2026-02-16T13:01:34Z,NC,referral
104359,2026-01-17T14:02:47Z,MN,paid_social
104360,2026-02-01T02:17:47Z,NY,school_email
104361,2025-06-26T21:46:23Z,TX,paid_social
104362,2025-05-10T12:28:25Z,MI,school_email
104363,2025-11-29T08:09:53Z,MN,paid_social
104364,2025-09-26T10:26:49Z,GA,paid_social
104365,2025-05-25T01:23:15Z,WA,app_store
104366,2025-06-14T07:53:06Z,OH,organic
104367,2025-09-01T04:37:42Z,GA,referral
104368,2025-10-18T19:33:23Z,MO,app_store
104369,2026-01-13T05:59:14Z,WI,referral
104370,2025-05-22T21:17:08Z,NY,school_email
104371,2025-09-06T22:34:58Z,IL,paid_social
104372,2025-05-15T19:53:16Z,NC,partner
104373,2025-05-29T03:44:54Z,WA,app_store
104374,2025-08-29T00:29:09Z,PA,paid_social
104375,2025-06-18T07:13:55Z,TN,referral
104376,2025-07-02T04:36:49Z,TX,paid_social
104377,2025-07-06T14:56:43Z,IN,organic
104378,2025-09-24T19:19:56Z,NC,partner
104379,2025-06-25T05:26:09Z,AL,organic
104380,2025-06-08T21:15:47Z,PA,partner
104381,2025-10-02T22:59:03Z,PA,paid_social
104382,2025-09-13T06:24:19Z,wa,app_store
